ID,Win,NickName,Champion,item
8InfOwY5Na7eJuPeY6SO0tgsycrEGD5IOPp-WlOQBvtsk3A,True,건들지마세요우,Jinx,고속 연사포 도란의 검 유령 무희 크라켄 학살자 무한의 대검 광전사의 군화
8InfOwY5Na7eJuPeY6SO0tgsycrEGD5IOPp-WlOQBvtsk3A,True,건들지마세요우,Jinx,무한의 대검 열정의 검 열정의 검 도란의 검 0 광전사의 군화
8InfOwY5Na7eJuPeY6SO0tgsycrEGD5IOPp-WlOQBvtsk3A,True,건들지마세요우,Corki,맬모셔스의 아귀 고속 연사포 무한의 대검 징수의 총 기회 신속의 장화
8InfOwY5Na7eJuPeY6SO0tgsycrEGD5IOPp-WlOQBvtsk3A,True,건들지마세요우,Corki,곡괭이 B.F. 대검 도란의 검 징수의 총 기회 신속의 장화
8InfOwY5Na7eJuPeY6SO0tgsycrEGD5IOPp-WlOQBvtsk3A,True,건들지마세요우,Corki,충전형 물약 0 도란의 검 징수의 총 기회 신속의 장화
8InfOwY5Na7eJuPeY6SO0tgsycrEGD5IOPp-WlOQBvtsk3A,True,건들지마세요우,Corki,도란의 검 무한의 대검 고속 연사포 징수의 총 기회 신속의 장화
8InfOwY5Na7eJuPeY6SO0tgsycrEGD5IOPp-WlOQBvtsk3A,True,건들지마세요우,Jinx,유령 무희 0 도란의 검 크라켄 학살자 무한의 대검 광전사의 군화
8InfOwY5Na7eJuPeY6SO0tgsycrEGD5IOPp-WlOQBvtsk3A,False,건들지마세요우,Corki,정찰병의 새총 열정의 검 도란의 검 징수의 총 무한의 대검 신속의 장화
8InfOwY5Na7eJuPeY6SO0tgsycrEGD5IOPp-WlOQBvtsk3A,True,건들지마세요우,Corki,단검 열정의 검 도란의 검 징수의 총 무한의 대검 신속의 장화
8InfOwY5Na7eJuPeY6SO0tgsycrEGD5IOPp-WlOQBvtsk3A,True,건들지마세요우,Samira,도란의 검 민첩성의 망토 롱소드 징수의 총 무한의 대검 장화
8InfOwY5Na7eJuPeY6SO0tgsycrEGD5IOPp-WlOQBvtsk3A,False,건들지마세요우,Caitlyn,도란의 검 도미닉 경의 인사 유령 무희 징수의 총 무한의 대검 장화
8InfOwY5Na7eJuPeY6SO0tgsycrEGD5IOPp-WlOQBvtsk3A,False,건들지마세요우,Ashe,주문포식자 무한의 대검 피바라기 크라켄 학살자 삼위일체 광전사의 군화
8InfOwY5Na7eJuPeY6SO0tgsycrEGD5IOPp-WlOQBvtsk3A,False,건들지마세요우,Lucian,민첩성의 망토 도란의 검 무한의 대검 정수 약탈자 고속 연사포 명석함의 아이오니아 장화
8InfOwY5Na7eJuPeY6SO0tgsycrEGD5IOPp-WlOQBvtsk3A,False,건들지마세요우,Jhin,징수의 총 도란의 검 민첩성의 망토 B.F. 대검 0 신속의 장화
8InfOwY5Na7eJuPeY6SO0tgsycrEGD5IOPp-WlOQBvtsk3A,False,건들지마세요우,Lucian,0 도란의 검 무한의 대검 크라켄 학살자 정수 약탈자 명석함의 아이오니아 장화
8InfOwY5Na7eJuPeY6SO0tgsycrEGD5IOPp-WlOQBvtsk3A,True,건들지마세요우,Xayah,무한의 대검 0 도란의 검 크라켄 학살자 나보리 명멸검 광전사의 군화
8InfOwY5Na7eJuPeY6SO0tgsycrEGD5IOPp-WlOQBvtsk3A,True,건들지마세요우,Samira,도란의 검 도미닉 경의 인사 불멸의 철갑궁 무한의 대검 징수의 총 신속의 장화
8InfOwY5Na7eJuPeY6SO0tgsycrEGD5IOPp-WlOQBvtsk3A,False,건들지마세요우,Malphite,덤불 조끼 0 점화석 공허한 광휘 얼어붙은 심장 명석함의 아이오니아 장화
8InfOwY5Na7eJuPeY6SO0tgsycrEGD5IOPp-WlOQBvtsk3A,True,건들지마세요우,Lucian,무한의 대검 민첩성의 망토 도란의 검 크라켄 학살자 정수 약탈자 명석함의 아이오니아 장화
8InfOwY5Na7eJuPeY6SO0tgsycrEGD5IOPp-WlOQBvtsk3A,True,건들지마세요우,Kaisa,0 피바라기 무한의 대검 크라켄 학살자 나보리 명멸검 광전사의 군화
8InfOwY5Na7eJuPeY6SO0tgsycrEGD5IOPp-WlOQBvtsk3A,True,건들지마세요우,Sivir,피바라기 0 도미닉 경의 인사 나보리 명멸검 스태틱의 단검 광전사의 군화
8InfOwY5Na7eJuPeY6SO0tgsycrEGD5IOPp-WlOQBvtsk3A,False,건들지마세요우,Draven,무한의 대검 0 도미닉 경의 인사 정수 약탈자 크라켄 학살자 약간 신비한 신발
8InfOwY5Na7eJuPeY6SO0tgsycrEGD5IOPp-WlOQBvtsk3A,False,건들지마세요우,Lucian,톱날 단검 피바라기 도미닉 경의 인사 크라켄 학살자 나보리 명멸검 명석함의 아이오니아 장화
8InfOwY5Na7eJuPeY6SO0tgsycrEGD5IOPp-WlOQBvtsk3A,False,건들지마세요우,Jinx,무한의 대검 도란의 검 0 크라켄 학살자 루난의 허리케인 광전사의 군화
8InfOwY5Na7eJuPeY6SO0tgsycrEGD5IOPp-WlOQBvtsk3A,True,건들지마세요우,Jhin,피바라기 고속 연사포 도란의 검 폭풍갈퀴 무한의 대검 신속의 장화
8InfOwY5Na7eJuPeY6SO0tgsycrEGD5IOPp-WlOQBvtsk3A,True,건들지마세요우,Jinx,수호 천사 도미닉 경의 인사 고속 연사포 무한의 대검 크라켄 학살자 광전사의 군화
8InfOwY5Na7eJuPeY6SO0tgsycrEGD5IOPp-WlOQBvtsk3A,True,건들지마세요우,Lucian,피바라기 도미닉 경의 인사 불멸의 철갑궁 크라켄 학살자 나보리 명멸검 명석함의 아이오니아 장화
8InfOwY5Na7eJuPeY6SO0tgsycrEGD5IOPp-WlOQBvtsk3A,False,건들지마세요우,KogMaw,도란의 검 해신 작쇼 경계 구인수의 격노검 루난의 허리케인 광전사의 군화
8InfOwY5Na7eJuPeY6SO0tgsycrEGD5IOPp-WlOQBvtsk3A,True,건들지마세요우,Aphelios,0 0 도란의 검 폭풍갈퀴 무한의 대검 광전사의 군화
8InfOwY5Na7eJuPeY6SO0tgsycrEGD5IOPp-WlOQBvtsk3A,True,건들지마세요우,KogMaw,도란의 검 단검 루난의 허리케인 몰락한 왕의 검 구인수의 격노검 광전사의 군화
8InfOwY5Na7eJuPeY6SO0tgsycrEGD5IOPp-WlOQBvtsk3A,False,건들지마세요우,Zeri,흡혈의 낫 도란의 검 나보리 명멸검 스태틱의 단검 루난의 허리케인 광전사의 군화
8InfOwY5Na7eJuPeY6SO0tgsycrEGD5IOPp-WlOQBvtsk3A,True,건들지마세요우,Aphelios,민첩성의 망토 최후의 속삭임 도란의 검 크라켄 학살자 무한의 대검 광전사의 군화
8InfOwY5Na7eJuPeY6SO0tgsycrEGD5IOPp-WlOQBvtsk3A,True,건들지마세요우,Jinx,충전형 물약 곡괭이 도란의 검 크라켄 학살자 민첩성의 망토 광전사의 군화
8InfOwY5Na7eJuPeY6SO0tgsycrEGD5IOPp-WlOQBvtsk3A,True,건들지마세요우,Xayah,0 도란의 검 도미닉 경의 인사 크라켄 학살자 나보리 명멸검 광전사의 군화
8InfOwY5Na7eJuPeY6SO0tgsycrEGD5IOPp-WlOQBvtsk3A,True,건들지마세요우,Lucian,충전형 물약 나보리 명멸검 도란의 검 명석함의 아이오니아 장화 크라켄 학살자 0
8InfOwY5Na7eJuPeY6SO0tgsycrEGD5IOPp-WlOQBvtsk3A,True,건들지마세요우,Lucian,도란의 검 콜필드의 전투 망치 무한의 대검 스태틱의 단검 고속 연사포 명석함의 아이오니아 장화
8InfOwY5Na7eJuPeY6SO0tgsycrEGD5IOPp-WlOQBvtsk3A,False,건들지마세요우,Varus,꽁지깃 롱소드 톱날 단검 여신의 눈물 롱소드 도란의 검
8InfOwY5Na7eJuPeY6SO0tgsycrEGD5IOPp-WlOQBvtsk3A,False,건들지마세요우,Jinx,B.F. 대검 곡괭이 0 크라켄 학살자 도란의 검 광전사의 군화
8InfOwY5Na7eJuPeY6SO0tgsycrEGD5IOPp-WlOQBvtsk3A,True,건들지마세요우,Jinx,도란의 검 롱소드 열정의 검 크라켄 학살자 무한의 대검 광전사의 군화
8InfOwY5Na7eJuPeY6SO0tgsycrEGD5IOPp-WlOQBvtsk3A,False,건들지마세요우,Kaisa,내셔의 이빨 그림자불꽃 도란의 검 월식 쓸데없이 큰 지팡이 광전사의 군화
8InfOwY5Na7eJuPeY6SO0tgsycrEGD5IOPp-WlOQBvtsk3A,False,건들지마세요우,Kaisa,도란의 검 방출의 마법봉 그림자불꽃 월식 내셔의 이빨 광전사의 군화
8InfOwY5Na7eJuPeY6SO0tgsycrEGD5IOPp-WlOQBvtsk3A,False,건들지마세요우,Twitch,도란의 검 흡혈의 낫 굳건한 의지의 완전한 비스킷 곡괭이 충전형 물약 곡궁
8InfOwY5Na7eJuPeY6SO0tgsycrEGD5IOPp-WlOQBvtsk3A,True,건들지마세요우,Jinx,민첩성의 망토 곡괭이 B.F. 대검 크라켄 학살자 도란의 검 광전사의 군화
0gMFrGiaMPDjWh8HUpZr2_vHhRAVor8ynRiHQLaXgGIGDYc,True,NS Sounda,Viego,제어 와드 헤르메스의 발걸음 갈라진 하늘 삼위일체 스테락의 도전 0
0gMFrGiaMPDjWh8HUpZr2_vHhRAVor8ynRiHQLaXgGIGDYc,False,NS Sounda,Ziggs,지평선의 초점 증폭의 고서 루덴의 동반자 마법사의 신발 증폭의 고서 도란의 반지
0gMFrGiaMPDjWh8HUpZr2_vHhRAVor8ynRiHQLaXgGIGDYc,True,NS Sounda,Graves,요우무의 유령검 0 민첩성의 망토 헤르메스의 발걸음 0 징수의 총
0gMFrGiaMPDjWh8HUpZr2_vHhRAVor8ynRiHQLaXgGIGDYc,False,NS Sounda,Graves,요우무의 유령검 제어 와드 곡괭이 장화 0 톱날 단검
0gMFrGiaMPDjWh8HUpZr2_vHhRAVor8ynRiHQLaXgGIGDYc,False,NS Sounda,Kindred,민첩성의 망토 징수의 총 크라켄 학살자 마법사의 최후 필멸자의 운명 판금 장화
0gMFrGiaMPDjWh8HUpZr2_vHhRAVor8ynRiHQLaXgGIGDYc,True,NS Sounda,Shaco,무한의 대검 불경한 히드라 징수의 총 하나 된 영혼 벼락폭풍검 그림자 검
0gMFrGiaMPDjWh8HUpZr2_vHhRAVor8ynRiHQLaXgGIGDYc,True,NS Sounda,Poppy,0 망자의 갑옷 판금 장화 0 갈라진 하늘 0
0gMFrGiaMPDjWh8HUpZr2_vHhRAVor8ynRiHQLaXgGIGDYc,False,NS Sounda,Smolder,피바라기 고속 연사포 삼위일체 명석함의 아이오니아 장화 무라마나 도란의 검
0gMFrGiaMPDjWh8HUpZr2_vHhRAVor8ynRiHQLaXgGIGDYc,False,NS Sounda,Malzahar,라바돈의 죽음모자 밴시의 장막 리안드리의 고통 라일라이의 수정홀 악의 모렐로노미콘
0gMFrGiaMPDjWh8HUpZr2_vHhRAVor8ynRiHQLaXgGIGDYc,True,NS Sounda,Xerath,자자크의 세계가시 공허의 지팡이 쓸데없이 큰 지팡이 마법사의 신발 지평선의 초점 루덴의 동반자
0gMFrGiaMPDjWh8HUpZr2_vHhRAVor8ynRiHQLaXgGIGDYc,True,NS Sounda,Kayle,경계 내셔의 이빨 기괴한 가면 마법사의 최후 광전사의 군화 구인수의 격노검
0gMFrGiaMPDjWh8HUpZr2_vHhRAVor8ynRiHQLaXgGIGDYc,False,NS Sounda,Vladimir,룬 나침반 우주의 추진력 악마의 마법서 증폭의 고서 명석함의 아이오니아 장화 루비 수정
0gMFrGiaMPDjWh8HUpZr2_vHhRAVor8ynRiHQLaXgGIGDYc,False,NS Sounda,Bard,리치베인 마법사의 신발 루덴의 동반자 고속 연사포 쓸데없이 큰 지팡이 0
0gMFrGiaMPDjWh8HUpZr2_vHhRAVor8ynRiHQLaXgGIGDYc,True,NS Sounda,Skarner,0 마법무효화의 망토 강철심장 0 새끼 이끼쿵쿵이 약간 신비한 신발
0gMFrGiaMPDjWh8HUpZr2_vHhRAVor8ynRiHQLaXgGIGDYc,True,NS Sounda,Graves,요우무의 유령검 징수의 총 제어 와드 판금 장화 절정의 화살 0
0gMFrGiaMPDjWh8HUpZr2_vHhRAVor8ynRiHQLaXgGIGDYc,True,NS Sounda,Gnar,충전형 물약 룬 나침반 삼위일체 탐식의 망치 장화 점화석
0gMFrGiaMPDjWh8HUpZr2_vHhRAVor8ynRiHQLaXgGIGDYc,False,NS Sounda,Twitch,몰락한 왕의 검 광전사의 군화 크라켄 학살자 열정의 검 정찰병의 새총 0
0gMFrGiaMPDjWh8HUpZr2_vHhRAVor8ynRiHQLaXgGIGDYc,True,NS Sounda,Swain,균열 생성기 리안드리의 고통 종말의 겨울 라일라이의 수정홀 명석함의 아이오니아 장화 정령의 형상
0gMFrGiaMPDjWh8HUpZr2_vHhRAVor8ynRiHQLaXgGIGDYc,False,NS Sounda,Swain,영겁의 지팡이 종말의 겨울 라일라이의 수정홀 명석함의 아이오니아 장화 리안드리의 고통 0
0gMFrGiaMPDjWh8HUpZr2_vHhRAVor8ynRiHQLaXgGIGDYc,False,NS Sounda,Gangplank,삼위일체 처형인의 대검 명석함의 아이오니아 장화 징수의 총 무한의 대검 민첩성의 망토
0gMFrGiaMPDjWh8HUpZr2_vHhRAVor8ynRiHQLaXgGIGDYc,False,NS Sounda,Nasus,삼위일체 명석함의 아이오니아 장화 얼어붙은 심장 루비 수정 0 0
0gMFrGiaMPDjWh8HUpZr2_vHhRAVor8ynRiHQLaXgGIGDYc,True,NS Sounda,Udyr,불경한 히드라 롱소드 징수의 총 신속의 장화 0 롱소드
0gMFrGiaMPDjWh8HUpZr2_vHhRAVor8ynRiHQLaXgGIGDYc,False,NS Sounda,Shen,피의 노래 거대한 히드라 란두인의 예언 판금 장화 강철심장 가시 갑옷
0gMFrGiaMPDjWh8HUpZr2_vHhRAVor8ynRiHQLaXgGIGDYc,True,NS Sounda,Viego,처형인의 대검 헤르메스의 발걸음 삼위일체 갈라진 하늘 땅굴 채굴기 곡괭이
0gMFrGiaMPDjWh8HUpZr2_vHhRAVor8ynRiHQLaXgGIGDYc,True,NS Sounda,LeeSin,0 판금 장화 갈라진 하늘 월식 스테락의 도전 0
0gMFrGiaMPDjWh8HUpZr2_vHhRAVor8ynRiHQLaXgGIGDYc,False,NS Sounda,LeeSin,탐식의 망치 스테락의 도전 처형인의 대검 갈라진 하늘 헤르메스의 발걸음 월식
0gMFrGiaMPDjWh8HUpZr2_vHhRAVor8ynRiHQLaXgGIGDYc,False,NS Sounda,Corki,삼위일체 무라마나 헤르메스의 발걸음 징수의 총 무한의 대검 민첩성의 망토
0gMFrGiaMPDjWh8HUpZr2_vHhRAVor8ynRiHQLaXgGIGDYc,True,NS Sounda,Graves,요우무의 유령검 0 헤르메스의 발걸음 절정의 화살 징수의 총 0
0gMFrGiaMPDjWh8HUpZr2_vHhRAVor8ynRiHQLaXgGIGDYc,False,NS Sounda,Kindred,처형인의 대검 판금 장화 크라켄 학살자 징수의 총 민첩성의 망토 0
0gMFrGiaMPDjWh8HUpZr2_vHhRAVor8ynRiHQLaXgGIGDYc,False,NS Sounda,Ziggs,부서진 팔목 보호대 쓸데없이 큰 지팡이 루덴의 동반자 마법사의 신발 망각의 구 지평선의 초점
0gMFrGiaMPDjWh8HUpZr2_vHhRAVor8ynRiHQLaXgGIGDYc,False,NS Sounda,Ezreal,무라마나 삼위일체 세릴다의 원한 명석함의 아이오니아 장화 쇼진의 창 0
0gMFrGiaMPDjWh8HUpZr2_vHhRAVor8ynRiHQLaXgGIGDYc,True,NS Sounda,Samira,불멸의 철갑궁 해신 작쇼 징수의 총 무한의 대검 필멸자의 운명 피바라기
0gMFrGiaMPDjWh8HUpZr2_vHhRAVor8ynRiHQLaXgGIGDYc,False,NS Sounda,Vayne,몰락한 왕의 검 마법사의 최후 구인수의 격노검 광전사의 군화 온기가 필요한 자의 도끼 곡궁
0gMFrGiaMPDjWh8HUpZr2_vHhRAVor8ynRiHQLaXgGIGDYc,False,NS Sounda,Kaisa,존야의 모래시계 서풍 구인수의 격노검 공허의 지팡이 스태틱의 단검 내셔의 이빨
0gMFrGiaMPDjWh8HUpZr2_vHhRAVor8ynRiHQLaXgGIGDYc,True,NS Sounda,LeeSin,제어 와드 판금 장화 죽음의 무도 갈라진 하늘 수호 천사 월식
0gMFrGiaMPDjWh8HUpZr2_vHhRAVor8ynRiHQLaXgGIGDYc,True,NS Sounda,Graves,요우무의 유령검 제어 와드 무한의 대검 징수의 총 판금 장화 불멸의 철갑궁
0gMFrGiaMPDjWh8HUpZr2_vHhRAVor8ynRiHQLaXgGIGDYc,True,NS Sounda,Viego,제어 와드 스테락의 도전 갈라진 하늘 판금 장화 0 삼위일체
0gMFrGiaMPDjWh8HUpZr2_vHhRAVor8ynRiHQLaXgGIGDYc,True,NS Sounda,Graves,요우무의 유령검 수은 장식띠 판금 장화 칠흑의 양날 도끼 무한의 대검 징수의 총
0gMFrGiaMPDjWh8HUpZr2_vHhRAVor8ynRiHQLaXgGIGDYc,True,NS Sounda,Ziggs,0 부서진 팔목 보호대 라바돈의 죽음모자 루덴의 동반자 마법사의 신발 지평선의 초점
0gMFrGiaMPDjWh8HUpZr2_vHhRAVor8ynRiHQLaXgGIGDYc,True,NS Sounda,Elise,존야의 모래시계 공허의 지팡이 마법사의 신발 폭풍 쇄도 그림자불꽃 0
0gMFrGiaMPDjWh8HUpZr2_vHhRAVor8ynRiHQLaXgGIGDYc,False,NS Sounda,LeeSin,제어 와드 갈라진 하늘 월식 롱소드 약간 신비한 신발 0
0gMFrGiaMPDjWh8HUpZr2_vHhRAVor8ynRiHQLaXgGIGDYc,True,NS Sounda,Camille,티아맷 갈라진 하늘 명석함의 아이오니아 장화 삼위일체 스테락의 도전 월식
0gMFrGiaMPDjWh8HUpZr2_vHhRAVor8ynRiHQLaXgGIGDYc,True,NS Sounda,Tryndamere,굶주린 히드라 선체파괴자 광전사의 군화 나보리 명멸검 몰락한 왕의 검 무한의 대검
0gMFrGiaMPDjWh8HUpZr2_vHhRAVor8ynRiHQLaXgGIGDYc,False,NS Sounda,Rengar,불경한 히드라 스테락의 도전 칠흑의 양날 도끼 판금 장화 월식 정령의 형상
0gMFrGiaMPDjWh8HUpZr2_vHhRAVor8ynRiHQLaXgGIGDYc,False,NS Sounda,Yone,필멸자의 운명 광전사의 군화 불멸의 철갑궁 무한의 대검 몰락한 왕의 검 0
0gMFrGiaMPDjWh8HUpZr2_vHhRAVor8ynRiHQLaXgGIGDYc,True,NS Sounda,Elise,그림자불꽃 0 0 마법사의 신발 메자이의 영혼약탈자 폭풍 쇄도
0gMFrGiaMPDjWh8HUpZr2_vHhRAVor8ynRiHQLaXgGIGDYc,False,NS Sounda,Lillia,제어 와드 증폭의 고서 명석함의 아이오니아 장화 리안드리의 고통 균열 생성기 0
0gMFrGiaMPDjWh8HUpZr2_vHhRAVor8ynRiHQLaXgGIGDYc,False,NS Sounda,Hecarim,탐식의 망치 새끼 바람돌이 명석함의 아이오니아 장화 월식 0 0
0gMFrGiaMPDjWh8HUpZr2_vHhRAVor8ynRiHQLaXgGIGDYc,False,NS Sounda,Graves,요우무의 유령검 0 징수의 총 판금 장화 절정의 화살 0
0gMFrGiaMPDjWh8HUpZr2_vHhRAVor8ynRiHQLaXgGIGDYc,False,NS Sounda,Ziggs,충전형 물약 0 루덴의 동반자 마법사의 신발 지평선의 초점 도란의 반지
0gMFrGiaMPDjWh8HUpZr2_vHhRAVor8ynRiHQLaXgGIGDYc,False,NS Sounda,Akali,존야의 모래시계 망각의 구 그림자불꽃 마법사의 신발 밴시의 장막 폭풍 쇄도
0gMFrGiaMPDjWh8HUpZr2_vHhRAVor8ynRiHQLaXgGIGDYc,False,NS Sounda,Briar,굶주린 히드라 란두인의 예언 몰락한 왕의 검 판금 장화 죽음의 무도 정령의 형상
0gMFrGiaMPDjWh8HUpZr2_vHhRAVor8ynRiHQLaXgGIGDYc,True,NS Sounda,Graves,요우무의 유령검 B.F. 대검 필멸자의 운명 불멸의 철갑궁 징수의 총 판금 장화
0gMFrGiaMPDjWh8HUpZr2_vHhRAVor8ynRiHQLaXgGIGDYc,False,NS Sounda,Khazix,요우무의 유령검 롱소드 곡괭이 명석함의 아이오니아 장화 월식 0
0gMFrGiaMPDjWh8HUpZr2_vHhRAVor8ynRiHQLaXgGIGDYc,False,NS Sounda,Kindred,크라켄 학살자 징수의 총 약간 신비한 신발 롱소드 0 0
0gMFrGiaMPDjWh8HUpZr2_vHhRAVor8ynRiHQLaXgGIGDYc,True,NS Sounda,Viego,삼위일체 새끼 바람돌이 약간 신비한 신발 땅굴 채굴기 콜필드의 전투 망치 0
0gMFrGiaMPDjWh8HUpZr2_vHhRAVor8ynRiHQLaXgGIGDYc,False,NS Sounda,Taliyah,제어 와드 새끼 화염발톱 마법사의 신발 밴시의 장막 루덴의 동반자 0
0gMFrGiaMPDjWh8HUpZr2_vHhRAVor8ynRiHQLaXgGIGDYc,False,NS Sounda,Karthus,제어 와드 라바돈의 죽음모자 그림자불꽃 마법공학 교류 발전기 마법사의 신발 어둠불꽃 횃불
0gMFrGiaMPDjWh8HUpZr2_vHhRAVor8ynRiHQLaXgGIGDYc,False,NS Sounda,Graves,피바라기 불멸의 철갑궁 헤르메스의 발걸음 칠흑의 양날 도끼 징수의 총 무한의 대검
0gMFrGiaMPDjWh8HUpZr2_vHhRAVor8ynRiHQLaXgGIGDYc,True,NS Sounda,Viego,제어 와드 갈라진 하늘 삼위일체 스테락의 도전 판금 장화 0
0gMFrGiaMPDjWh8HUpZr2_vHhRAVor8ynRiHQLaXgGIGDYc,True,NS Sounda,Elise,0 부서진 팔목 보호대 마법사의 신발 메자이의 영혼약탈자 0 폭풍 쇄도
0gMFrGiaMPDjWh8HUpZr2_vHhRAVor8ynRiHQLaXgGIGDYc,True,NS Sounda,Sejuani,0 새끼 바람돌이 판금 장화 덤불 조끼 루비 수정 태양불꽃 방패
0gMFrGiaMPDjWh8HUpZr2_vHhRAVor8ynRiHQLaXgGIGDYc,False,NS Sounda,Cassiopeia,존야의 모래시계 대천사의 포옹 리안드리의 고통 해신 작쇼 0 영겁의 지팡이
0gMFrGiaMPDjWh8HUpZr2_vHhRAVor8ynRiHQLaXgGIGDYc,False,NS Sounda,Jax,헤르메스의 발걸음 삼위일체 갈라진 하늘 스테락의 도전 거인의 허리띠 천 갑옷
0gMFrGiaMPDjWh8HUpZr2_vHhRAVor8ynRiHQLaXgGIGDYc,True,NS Sounda,Viego,제어 와드 죽음의 무도 삼위일체 판금 장화 갈라진 하늘 땅굴 채굴기
0gMFrGiaMPDjWh8HUpZr2_vHhRAVor8ynRiHQLaXgGIGDYc,True,NS Sounda,Viego,갈라진 하늘 롱소드 삼위일체 판금 장화 롱소드 0
0gMFrGiaMPDjWh8HUpZr2_vHhRAVor8ynRiHQLaXgGIGDYc,False,NS Sounda,Elise,부서진 팔목 보호대 0 모렐로노미콘 마법사의 신발 리안드리의 고통 폭풍 쇄도
0gMFrGiaMPDjWh8HUpZr2_vHhRAVor8ynRiHQLaXgGIGDYc,True,NS Sounda,Viego,0 판금 장화 삼위일체 갈라진 하늘 땅굴 채굴기 루비 수정
0gMFrGiaMPDjWh8HUpZr2_vHhRAVor8ynRiHQLaXgGIGDYc,True,NS Sounda,Viego,0 삼위일체 판금 장화 곡괭이 땅굴 채굴기 갈라진 하늘
0gMFrGiaMPDjWh8HUpZr2_vHhRAVor8ynRiHQLaXgGIGDYc,True,NS Sounda,Viego,0 갈라진 하늘 삼위일체 판금 장화 0 0
0gMFrGiaMPDjWh8HUpZr2_vHhRAVor8ynRiHQLaXgGIGDYc,True,NS Sounda,Ziggs,지평선의 초점 0 마법사의 신발 루덴의 동반자 도란의 반지 0
0gMFrGiaMPDjWh8HUpZr2_vHhRAVor8ynRiHQLaXgGIGDYc,True,NS Sounda,Vi,제어 와드 곡괭이 판금 장화 콜필드의 전투 망치 갈라진 하늘 강철 인장
0gMFrGiaMPDjWh8HUpZr2_vHhRAVor8ynRiHQLaXgGIGDYc,True,NS Sounda,Talon,불경한 히드라 곡괭이 톱날 단검 밤의 끝자락 월식 명석함의 아이오니아 장화
0gMFrGiaMPDjWh8HUpZr2_vHhRAVor8ynRiHQLaXgGIGDYc,True,NS Sounda,Nidalee,부서진 팔목 보호대 지평선의 초점 라바돈의 죽음모자 마법사의 신발 폭풍 쇄도 0
0gMFrGiaMPDjWh8HUpZr2_vHhRAVor8ynRiHQLaXgGIGDYc,False,NS Sounda,Ziggs,체력 물약 도란의 반지 0 0 0 0
0gMFrGiaMPDjWh8HUpZr2_vHhRAVor8ynRiHQLaXgGIGDYc,True,NS Sounda,Graves,요우무의 유령검 0 0 롱소드 장화 0
0gMFrGiaMPDjWh8HUpZr2_vHhRAVor8ynRiHQLaXgGIGDYc,True,NS Sounda,Elise,존야의 모래시계 0 폭풍 쇄도 방출의 마법봉 마법사의 신발 망각의 구
0gMFrGiaMPDjWh8HUpZr2_vHhRAVor8ynRiHQLaXgGIGDYc,False,NS Sounda,Elise,0 0 폭풍 쇄도 마법사의 신발 증폭의 고서 증폭의 고서
0gMFrGiaMPDjWh8HUpZr2_vHhRAVor8ynRiHQLaXgGIGDYc,False,NS Sounda,Sejuani,제어 와드 지크의 융합 거인의 허리띠 태양불꽃 방패 헤르메스의 발걸음 쇠사슬 조끼
0gMFrGiaMPDjWh8HUpZr2_vHhRAVor8ynRiHQLaXgGIGDYc,True,NS Sounda,Graves,요우무의 유령검 칠흑의 양날 도끼 헤르메스의 발걸음 민첩성의 망토 징수의 총 0
0gMFrGiaMPDjWh8HUpZr2_vHhRAVor8ynRiHQLaXgGIGDYc,False,NS Sounda,Elise,0 광휘의 검 폭풍 쇄도 마법사의 신발 에테르 환영 쓸데없이 큰 지팡이
0gMFrGiaMPDjWh8HUpZr2_vHhRAVor8ynRiHQLaXgGIGDYc,True,NS Sounda,Skarner,제어 와드 스테락의 도전 강철심장 판금 장화 가시 갑옷 해신 작쇼
0gMFrGiaMPDjWh8HUpZr2_vHhRAVor8ynRiHQLaXgGIGDYc,True,NS Sounda,LeeSin,0 월식 갈라진 하늘 헤르메스의 발걸음 곡괭이 땅굴 채굴기
0gMFrGiaMPDjWh8HUpZr2_vHhRAVor8ynRiHQLaXgGIGDYc,True,NS Sounda,Skarner,0 음전자 망토 강철심장 루비 수정 명석함의 아이오니아 장화 스테락의 도전
0gMFrGiaMPDjWh8HUpZr2_vHhRAVor8ynRiHQLaXgGIGDYc,True,NS Sounda,Gragas,자자크의 세계가시 존야의 모래시계 해신 작쇼 마법사의 신발 루덴의 동반자 쓸데없이 큰 지팡이
0gMFrGiaMPDjWh8HUpZr2_vHhRAVor8ynRiHQLaXgGIGDYc,False,NS Sounda,Skarner,명석함의 아이오니아 장화 강철심장 덤불 조끼 스테락의 도전 0 0
0gMFrGiaMPDjWh8HUpZr2_vHhRAVor8ynRiHQLaXgGIGDYc,True,NS Sounda,Skarner,0 명석함의 아이오니아 장화 스테락의 도전 0 강철심장 0
0gMFrGiaMPDjWh8HUpZr2_vHhRAVor8ynRiHQLaXgGIGDYc,True,NS Sounda,Skarner,0 스테락의 도전 헤르메스의 발걸음 거인의 허리띠 강철심장 천 갑옷
0gMFrGiaMPDjWh8HUpZr2_vHhRAVor8ynRiHQLaXgGIGDYc,True,NS Sounda,LeeSin,0 정령의 형상 월식 판금 장화 갈라진 하늘 스테락의 도전
0gMFrGiaMPDjWh8HUpZr2_vHhRAVor8ynRiHQLaXgGIGDYc,True,NS Sounda,Khazix,요우무의 유령검 0 명석함의 아이오니아 장화 월식 밤의 끝자락 롱소드
